Date,Country,Borough,Sub-region,Level 1,Level 2,Sales £m,GVA £m,Export Total £m,Total Imports £m,Number of companies,Total Number of Employees,Forecast Sales 2024/25,Forecast Sales 2025/26,Forecast Sales 2026/27,Forecast Sales 2027/28,Forecast Sales 2028/29
2023/24,UK,Islington,Central London Forward,Renewable Energy,Biomass,106.7662,41.51691,7.138402,7.012911,44.87318,886.6806,114.8721,124.2101,135.028,147.6164,162.3409
2023/24,UK,Islington,Central London Forward,Renewable Energy,Geothermal,306.5611,109.5497,18.92164,21.02135,100.3972,1970.283,332.2135,361.979,396.7928,437.7804,486.172
2023/24,UK,Islington,Central London Forward,Renewable Energy,Hydro,4.700769,1.545729,0.2669948,0.2212594,2.966546,38.7901,4.95347,5.238793,5.561996,5.928907,6.347797
2023/24,UK,Islington,Central London Forward,Renewable Energy,Photovoltaic,166.4412,62.87286,11.94634,10.84729,49.328,1149.779,182.4282,201.2239,223.4608,249.9575,281.7451
2023/24,UK,Islington,Central London Forward,Renewable Energy,Renewable Energy General Consultancy,3.816278,1.277493,0.199257,0.1787162,1.531922,37.89353,3.975787,4.153469,4.352717,4.575903,4.82704
2023/24,UK,Islington,Central London Forward,Renewable Energy,Wave & Tidal,0.8193151,0.3125514,0.0580349,0.04682874,0.5391907,5.07971,0.8902134,0.9728484,1.069543,1.183404,1.318292
2023/24,UK,Islington,Central London Forward,Renewable Energy,Wind,218.3911,86.80478,15.30028,13.43532,70.90925,1211.514,242.0891,270.2016,303.8278,344.4027,393.803
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Air Pollution,0.3038834,0.0930825,0.01501695,0.01408261,0.08457308,2.426339,0.3149218,0.3271784,0.3408044,0.3559906,0.3729702
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Contaminated Land,2.285477,0.759734,0.126386,0.1041431,2.030387,18.30562,2.392682,2.512939,2.648216,2.800935,2.974055
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Environmental Consultancy,4.46911,1.452585,0.2431445,0.2148398,3.440143,29.81369,4.692457,4.943857,5.227328,5.548052,5.912318
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Environmental Monitoring,0.507665,0.1702522,0.02828713,0.02320469,0.2666538,3.400203,0.5329427,0.561333,0.5933287,0.6295773,0.6707484
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Marine Pollution Control,0.3717444,0.1192133,0.02114675,0.01937238,0.1501703,2.144207,0.3917636,0.4143697,0.4399777,0.4691003,0.5023524
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Noise & Vibration Control,0.1792973,0.06394723,0.01061726,0.009895393,0.1728341,1.007877,0.1886843,0.1992604,0.2112245,0.2247957,0.2402606
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Recovery and Recycling,16.21041,5.329459,0.9080828,0.7797107,6.722234,110.3782,17.08281,18.06687,19.18152,20.44802,21.89358
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Waste Management,28.58125,9.04306,1.482541,1.348282,12.03681,242.9794,29.8023,31.16509,32.6918,34.40603,36.33745
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Environmental,Water & Waste Water Treatment,28.36577,8.623622,1.39495,1.181296,11.71928,225.7756,29.09797,29.90125,30.78501,31.75919,32.83476
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Additional Energy Sources,2.865306,0.9455941,0.1512025,0.1436175,1.129602,21.38799,3.042246,3.243509,3.473043,3.736092,4.038851
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Alternative Fuel Vehicle,83.97069,28.27159,5.077722,4.393154,30.55273,530.267,90.5475,98.14576,106.9819,117.3167,129.4459
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Alternative Fuels,132.9123,46.89297,8.307262,6.5992,51.03896,1128.634,144.6545,158.3259,174.3827,193.3445,215.8567
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Building Technologies,65.4148,24.08617,4.315462,3.729371,25.69001,436.4194,71.28313,78.14864,86.22088,95.75742,107.1049
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Carbon Capture & Storage,1.255209,0.4468942,0.08037426,0.06515228,0.6282963,9.703865,1.3188,1.390212,1.470918,1.562203,1.666047
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Carbon Finance,5.796172,2.394024,0.4011294,0.3903192,1.609379,27.46793,6.493043,7.332583,8.345671,9.580413,11.0958
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Energy Management,17.68333,5.800487,1.03441,0.904697,8.926679,115.8198,18.62641,19.69133,20.89513,22.2647,23.82684
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Low Carbon,Nuclear Power,20.22476,6.902942,1.164972,1.11221,8.322975,200.8139,21.2897,22.48867,23.84515,25.38622,27.14424
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Renewable Energy,Biomass,53.71954,20.14282,3.512624,3.179321,21.00651,422.859,57.87365,62.65636,68.19601,74.64996,82.22236
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Renewable Energy,Geothermal,156.5906,56.23362,9.745462,8.451812,56.20552,1106.705,169.3341,184.0991,201.2998,221.4748,245.2556
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Renewable Energy,Hydro,1.692838,0.5727708,0.09202447,0.08235889,1.038019,13.45358,1.785251,1.889562,2.007745,2.142055,2.29549
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Renewable Energy,Photovoltaic,104.9389,40.39838,7.531217,6.729721,29.43922,698.3431,115.3397,127.5966,142.1368,159.4939,180.3922
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Renewable Energy,Renewable Energy General Consultancy,3.588128,1.163687,0.1831781,0.2406759,1.221641,31.30519,3.739475,3.908053,4.097124,4.308796,4.547441
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Renewable Energy,Wave & Tidal,0.2672057,0.1005204,0.01824244,0.01577255,0.1754223,1.671352,0.2908187,0.318348,0.3506532,0.3887746,0.4341023
2023/24,UK,Kensington and Chelsea Royal,Central London Forward,Renewable Energy,Wind,91.35098,35.35718,6.913011,5.756582,33.25081,571.8098,101.4072,113.361,127.6947,145.0246,166.1018
2023/24,UK,Lambeth,Central London Forward,Environmental,Air Pollution,4.487631,1.374324,0.2243821,0.212087,1.199903,33.90658,4.649143,4.828266,5.027561,5.249869,5.498198
2023/24,UK,Lambeth,Central London Forward,Environmental,Contaminated Land,5.098443,1.693827,0.294236,0.2370964,4.874367,44.46826,5.337463,5.605282,5.907031,6.248041,6.634915
2023/24,UK,Lambeth,Central London Forward,Environmental,Environmental Consultancy,4.211126,1.360225,0.2288531,0.2056887,3.463187,30.39568,4.421724,4.658202,4.92505,5.227024,5.570521
2023/24,UK,Lambeth,Central London Forward,Environmental,Environmental Monitoring,0.6883613,0.2265153,0.03847996,0.03107445,0.3371825,4.333477,0.7227559,0.7614578,0.8051274,0.8545202,0.9106135
2023/24,UK,Lambeth,Central London Forward,Environmental,Marine Pollution Control,0.500323,0.1639608,0.02536144,0.0236362,0.2391024,3.326475,0.5262896,0.555462,0.5884401,0.6258203,0.6683863
2023/24,UK,Lambeth,Central London Forward,Environmental,Noise & Vibration Control,2.787802,1.004806,0.1740288,0.1583177,2.823739,16.5445,2.927863,3.085153,3.262722,3.463827,3.692789
2023/24,UK,Lambeth,Central London Forward,Environmental,Recovery and Recycling,24.39152,7.845931,1.302611,1.12224,9.918726,162.2018,25.66488,27.10131,28.72711,30.57235,32.67689
2023/24,UK,Lambeth,Central London Forward,Environmental,Waste Management,52.75557,16.57505,2.720534,2.750966,21.48213,432.3848,54.99547,57.49591,60.2948,63.43366,66.96569
2023/24,UK,Lambeth,Central London Forward,Environmental,Water & Waste Water Treatment,34.67569,10.05037,1.627294,1.654953,15.53377,296.5752,35.59093,36.59748,37.70442,38.92651,40.27803
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Additional Energy Sources,9.277468,2.978657,0.5117338,0.438801,3.472402,64.44412,9.860467,10.52344,11.28111,12.15171,13.15668
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Alternative Fuel Vehicle,67.95884,24.75118,4.321098,3.899683,28.56473,475.9101,73.24371,79.31909,86.34624,94.51987,104.1111
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Alternative Fuels,113.1037,41.29524,6.622848,6.506042,45.20701,1019.752,122.0106,132.298,144.2478,158.2014,174.62
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Building Technologies,152.2722,55.73909,8.858708,8.132901,69.47269,1170.103,166.1791,182.4409,201.582,224.247,251.2846
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Carbon Capture & Storage,3.083862,1.048225,0.1798715,0.1630736,1.578315,24.63504,3.238012,3.41124,3.606694,3.827915,4.079253
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Carbon Finance,14.53397,6.427562,1.346305,0.9419988,4.297372,75.13234,16.51487,18.92411,21.88886,25.55346,30.14575
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Energy Management,15.86746,5.249526,0.8310755,0.7685326,8.276436,106.0363,16.70358,17.64539,18.71134,19.92119,21.2989
2023/24,UK,Lambeth,Central London Forward,Low Carbon,Nuclear Power,15.89198,5.469888,0.9196153,0.8408042,6.793594,155.2005,16.75704,17.7319,18.83681,20.0942,21.53161
2023/24,UK,Lambeth,Central London Forward,Renewable Energy,Biomass,64.01717,24.88803,3.989484,4.276849,25.91107,506.1399,68.80254,74.31591,80.67788,88.08138,96.73862
2023/24,UK,Lambeth,Central London Forward,Renewable Energy,Geothermal,186.7184,68.5031,11.21343,9.720134,63.66347,1275.539,202.8185,221.563,243.4569,269.2407,299.7999
2023/24,UK,Lambeth,Central London Forward,Renewable Energy,Hydro,5.824428,1.891157,0.3383724,0.2740321,3.334376,43.20496,6.121137,6.45447,6.830466,7.257636,7.743476
2023/24,UK,Lambeth,Central London Forward,Renewable Energy,Photovoltaic,83.89589,32.15674,5.609222,5.624271,25.90538,585.6704,91.9684,101.454,112.6554,125.9645,141.9225
2023/24,UK,Lambeth,Central London Forward,Renewable Energy,Renewable Energy General Consultancy,3.556909,1.142341,0.1873855,0.1597661,1.381233,35.30715,3.714098,3.889677,4.086538,4.307868,4.557323
2023/24,UK,Lambeth,Central London Forward,Renewable Energy,Wave & Tidal,0.6622876,0.2443843,0.03855872,0.03992468,0.4364055,3.863042,0.7214072,0.7905393,0.8718091,0.9677648,1.081738
2023/24,UK,Lambeth,Central London Forward,Renewable Energy,Wind,185.3879,74.74127,12.55192,11.79946,66.17027,1140.097,205.9232,230.3419,259.6146,294.9367,337.8927
2023/24,UK,Lewisham,Central London Forward,Environmental,Air Pollution,1.690174,0.526978,0.08290303,0.07785649,0.4731014,13.68466,1.751546,1.819588,1.895244,1.979593,2.073973
2023/24,UK,Lewisham,Central London Forward,Environmental,Contaminated Land,2.041505,0.6595975,0.116669,0.1031889,1.638193,15.01943,2.137135,2.244236,2.364662,2.500398,2.654149
2023/24,UK,Lewisham,Central London Forward,Environmental,Environmental Consultancy,1.205777,0.3910794,0.06527508,0.06095036,0.9918193,8.697015,1.266273,1.334253,1.410937,1.497826,1.596652
2023/24,UK,Lewisham,Central London Forward,Environmental,Environmental Monitoring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,UK,Lewisham,Central London Forward,Environmental,Marine Pollution Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,UK,Lewisham,Central London Forward,Environmental,Noise & Vibration Control,0.9293008,0.3435562,0.05744212,0.0492292,0.9167322,5.303385,0.9745905,1.0254,1.082617,1.147344,1.220889
2023/24,UK,Lewisham,Central London Forward,Environmental,Recovery and Recycling,5.734982,1.900757,0.3200601,0.2751013,2.466604,40.62702,6.030491,6.363226,6.738931,7.165159,7.649928
2023/24,UK,Lewisham,Central London Forward,Environmental,Waste Management,21.19328,6.609111,1.219202,1.000274,8.008548,160.7638,22.1207,23.15794,24.32146,25.62908,27.10503
2023/24,UK,Lewisham,Central London Forward,Environmental,Water & Waste Water Treatment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Additional Energy Sources,5.106891,1.665042,0.2667877,0.2657446,1.954323,35.79447,5.417794,5.770524,6.172477,6.633014,7.162102
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Alternative Fuel Vehicle,36.03578,13.32223,2.198386,1.897419,14.62972,252.108,38.94252,42.301,46.20617,50.76256,56.13091
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Alternative Fuels,63.02431,22.25398,3.221816,3.473104,25.07119,535.4657,68.03826,73.84989,80.61011,88.52241,97.83571
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Building Technologies,78.3378,28.7337,5.070024,4.829282,30.67642,521.925,85.63598,94.18807,104.2597,116.1861,130.4086
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Carbon Capture & Storage,1.377054,0.4723,0.07520711,0.064307,0.6620967,10.3046,1.446058,1.523701,1.611186,1.710271,1.822791
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Carbon Finance,16.07288,6.324025,1.210764,0.9804506,4.943655,95.26096,18.35215,21.14747,24.59172,28.87726,34.27761
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Energy Management,8.80539,2.909252,0.496739,0.414431,4.391093,55.88066,9.290361,9.83838,10.45939,11.16681,11.9766
2023/24,UK,Lewisham,Central London Forward,Low Carbon,Nuclear Power,6.935536,2.413829,0.3982662,0.3395282,2.987615,65.9715,7.301762,7.714821,8.181856,8.712499,9.317592
2023/24,UK,Lewisham,Central London Forward,Renewable Energy,Biomass,16.33529,6.349851,1.031323,0.9692216,6.550985,131.6105,17.55269,18.95313,20.56981,22.44645,24.64232
2023/24,UK,Lewisham,Central London Forward,Renewable Energy,Geothermal,40.53511,14.62295,2.571592,2.490042,14.19562,279.5645,43.87529,47.74551,52.2552,57.54449,63.7827
2023/24,UK,Lewisham,Central London Forward,Renewable Energy,Hydro,2.620464,0.8941521,0.1350492,0.1267996,1.636402,20.83018,2.757415,2.9115510000000002,3.085896,3.283688,3.509277
2023/24,UK,Lewisham,Central London Forward,Renewable Energy,Photovoltaic,22.02792,8.679636,1.565606,1.303143,6.377695,145.31,24.12515,26.58486,29.491,32.94609,37.0774
2023/24,UK,Lewisham,Central London Forward,Renewable Energy,Renewable Energy General Consultancy,0.9966426,0.3353968,0.05467485,0.05375441,0.3589322,8.840376,1.03975,1.087861,1.141733,1.202306,1.270802
2023/24,UK,Lewisham,Central London Forward,Renewable Energy,Wave & Tidal,0.3600161,0.1364491,0.02424113,0.02035475,0.2280975,2.083151,0.3918117,0.4289129,0.4723706,0.5236245,0.5844814
2023/24,UK,Lewisham,Central London Forward,Renewable Energy,Wind,124.2506,50.50953,9.354691,7.144941,45.15233,755.5991,137.4263,153.0424,171.6774,194.0629,221.2099
2023/24,UK,Merton,South London Partnership,Environmental,Air Pollution,2.920946,0.8831761,0.1515887,0.1244818,0.7809131,22.44819,3.028588,3.148037,3.280984,3.429379,3.595546
2023/24,UK,Merton,South London Partnership,Environmental,Contaminated Land,2.320886,0.7718638,0.12511,0.09158042,1.954668,17.35657,2.427892,2.547746,2.682426,2.834315,3.006006
2023/24,UK,Merton,South London Partnership,Environmental,Environmental Consultancy,1.223324,0.4064045,0.07326269,0.05703221,1.112963,9.675572,1.284498,1.35323,1.430799,1.518747,1.61869
2023/24,UK,Merton,South London Partnership,Environmental,Environmental Monitoring,0.5835576,0.1941676,0.03155424,0.02809878,0.3181283,4.038804,0.6134938,0.6471682,0.6852039,0.7282863,0.7773382
2023/24,UK,Merton,South London Partnership,Environmental,Marine Pollution Control,0.4624736,0.1424102,0.02487125,0.02025504,0.2095133,3.020691,0.4876773,0.5160925,0.5482976,0.5849222,0.6267601
2023/24,UK,Merton,South London Partnership,Environmental,Noise & Vibration Control,1.783213,0.6218948,0.1104263,0.08404848,1.945751,11.23949,1.872343,1.972653,2.085593,2.213646,2.359398
2023/24,UK,Merton,South London Partnership,Environmental,Recovery and Recycling,21.08496,6.713469,1.096415,0.9341233,9.301262,151.1235,22.21809,23.49623,24.94097,26.58233,28.45599
2023/24,UK,Merton,South London Partnership,Environmental,Waste Management,32.91596,10.60352,1.747943,1.653595,12.5372,244.106,34.2609,35.7604,37.43529,39.31292,41.42176
2023/24,UK,Merton,South London Partnership,Environmental,Water & Waste Water Treatment,23.87306,7.094658,1.140893,1.031439,10.57824,208.2197,24.50463,25.19819,25.9622,26.80394,27.7349
2023/24,UK,Merton,South London Partnership,Low Carbon,Additional Energy Sources,4.519826,1.442199,0.2540237,0.239374,1.896814,35.21943,4.795666,5.108974,5.466811,5.876413,6.348128
2023/24,UK,Merton,South London Partnership,Low Carbon,Alternative Fuel Vehicle,23.56054,8.248954,1.453842,1.441543,12.48541,205.1044,25.40931,27.54406,30.02121,32.9167,36.3207
2023/24,UK,Merton,South London Partnership,Low Carbon,Alternative Fuels,47.39111,16.67694,3.276718,3.103038,19.63835,430.0074,51.33643,55.90884,61.22262,67.43485,74.76407
2023/24,UK,Merton,South London Partnership,Low Carbon,Building Technologies,74.61339,27.57457,5.022388,4.240954,30.61708,506.7815,81.33081,89.1788,98.39445,109.2976,122.2718
2023/24,UK,Merton,South London Partnership,Low Carbon,Carbon Capture & Storage,1.536021,0.5299256,0.09269371,0.07627546,0.8940731,13.98628,1.613924,1.701571,1.800666,1.913073,2.040787
2023/24,UK,Merton,South London Partnership,Low Carbon,Carbon Finance,3.940826,1.531615,0.3050468,0.2465201,1.216093,19.79075,4.4669740000000004,5.106362,5.886003,6.845606,8.038372
2023/24,UK,Merton,South London Partnership,Low Carbon,Energy Management,6.742857,2.2625,0.3556494,0.3636026,3.507123,45.17348,7.114885,7.535393,8.012857,8.556537,9.1781
2023/24,UK,Merton,South London Partnership,Low Carbon,Nuclear Power,6.555601,2.232615,0.3791481,0.3211131,2.715207,59.84789,6.924531,7.342001,7.816433,8.357034,8.975547
2023/24,UK,Merton,South London Partnership,Renewable Energy,Biomass,22.73915,8.739281,1.472647,1.058842,9.02916,171.4503,24.4368,26.39196,28.65134,31.2715,34.33254
2023/24,UK,Merton,South London Partnership,Renewable Energy,Geothermal,48.71619,17.90784,3.242478,2.812843,16.44078,335.4196,52.80505,57.55114,63.08495,69.58031,77.25468
2023/24,UK,Merton,South London Partnership,Renewable Energy,Hydro,2.656639,0.9031322,0.1463267,0.1371761,1.46063,19.8512,2.802041,2.966103,3.151894,3.363168,3.604269
2023/24,UK,Merton,South London Partnership,Renewable Energy,Photovoltaic,26.5088,10.24769,1.797197,1.759695,7.630423,173.4247,29.11851,32.18822,35.82685,40.15896,45.35239
2023/24,UK,Merton,South London Partnership,Renewable Energy,Renewable Energy General Consultancy,1.000389,0.3374025,0.05987853,0.05178157,0.3771276,9.579585,1.042976,1.090487,1.143559,1.203174,1.270077
2023/24,UK,Merton,South London Partnership,Renewable Energy,Wave & Tidal,0.3545779,0.1333508,0.02396229,0.02299831,0.2582357,2.342201,0.3856263,0.4217901,0.4641208,0.5141347,0.5734553
2023/24,UK,Merton,South London Partnership,Renewable Energy,Wind,89.35725,34.9404,6.398992,5.960885,32.75651,543.7916,98.6936,109.7407,122.8835,138.6428,157.6939
2023/24,UK,Newham,Local London,Environmental,Air Pollution,2.702541,0.8482552,0.1416698,0.1132627,0.7407007,21.16727,2.800633,2.909411,3.030381,3.165301,3.316214
2023/24,UK,Newham,Local London,Environmental,Contaminated Land,0.4454914,0.1475621,0.02405971,0.01997798,0.4488636,4.00382,0.4656545,0.4882258,0.5135941,0.5422006,0.574534
2023/24,UK,Newham,Local London,Environmental,Environmental Consultancy,0.1468079,0.04819286,0.007879815,0.00681153,0.1169324,1.034523,0.1544828,0.1631195,0.1728882,0.1839715,0.1965953
2023/24,UK,Newham,Local London,Environmental,Environmental Monitoring,0.4110058,0.1333584,0.02334946,0.01733561,0.2129901,2.800906,0.4321186,0.4558946,0.4827142,0.5131255,0.5477349
2023/24,UK,Newham,Local London,Environmental,Marine Pollution Control,0.2746905,0.08971108,0.01530189,0.01342144,0.1378532,1.972507,0.2888697,0.304855,0.3229136,0.3433787,0.3666575
2023/24,UK,Newham,Local London,Environmental,Noise & Vibration Control,1.56723,0.5484696,0.09987917,0.07609187,1.442804,8.290186,1.64954,1.742215,1.846965,1.966111,2.102023
2023/24,UK,Newham,Local London,Environmental,Recovery and Recycling,36.53347,11.99056,1.954712,1.913217,14.65257,238.4298,38.47401,40.65969,43.13564,45.94868,49.15627
2023/24,UK,Newham,Local London,Environmental,Waste Management,6.169537,2.000148,0.3245862,0.3309139,2.517119,50.26315,6.432124,6.725686,7.054363,7.423459,7.840046
2023/24,UK,Newham,Local London,Environmental,Water & Waste Water Treatment,15.55751,4.577844,0.7685189,0.6496192,6.649215,127.7357,15.96153,16.40548,16.89461,17.43372,18.02863
2023/24,UK,Newham,Local London,Low Carbon,Additional Energy Sources,2.779859,0.926946,0.146876,0.1445879,1.102449,20.99954,2.958998,3.163525,3.397502,3.666059,3.976632
2023/24,UK,Newham,Local London,Low Carbon,Alternative Fuel Vehicle,39.26165,13.97468,2.316727,2.281942,17.51771,296.3591,42.34719,45.91554,50.06234,54.90397,60.58783
2023/24,UK,Newham,Local London,Low Carbon,Alternative Fuels,76.80533,28.00741,5.352401,5.160652,26.74341,600.7779,83.24514,90.70198,99.37681,109.5746,121.5811
2023/24,UK,Newham,Local London,Low Carbon,Building Technologies,16.03853,5.672336,0.9667978,0.8769298,6.7926,113.3853,17.50938,19.23071,21.25558,23.65239,26.50755
2023/24,UK,Newham,Local London,Low Carbon,Carbon Capture & Storage,0.946206,0.3261002,0.05524169,0.0427857,0.4802357,7.451125,0.994096,1.047899,1.108659,1.17754,1.2559
2023/24,UK,Newham,Local London,Low Carbon,Carbon Finance,4.397319,1.832573,0.3877631,0.1985738,1.362422,27.78524,4.926029,5.55841,6.323069,7.251358,8.386834
2023/24,UK,Newham,Local London,Low Carbon,Energy Management,9.68785,3.178821,0.5335179,0.4272181,5.027575,64.5332,10.20725,10.79371,11.45784,12.21236,13.07405
2023/24,UK,Newham,Local London,Low Carbon,Nuclear Power,4.175917,1.443762,0.224145,0.2106713,1.835196,32.74766,4.395718,4.643978,4.925159,5.24361,5.606793
2023/24,UK,Newham,Local London,Renewable Energy,Biomass,2.18503,0.8450219,0.1358913,0.122372,0.8810006,17.25861,2.346388,2.532332,2.746809,2.996086,3.286913
2023/24,UK,Newham,Local London,Renewable Energy,Geothermal,5.863334,2.1547,0.3617427,0.3664676,2.008674,39.71746,6.359173,6.93494,7.607505,8.396241,9.330189
2023/24,UK,Newham,Local London,Renewable Energy,Hydro,1.53375,0.5075495,0.08828072,0.06824972,1.063971,13.52394,1.614591,1.705568,1.80861,1.925665,2.059339
2023/24,UK,Newham,Local London,Renewable Energy,Photovoltaic,3.034278,1.138219,0.2025614,0.1627299,0.7754749,18.21423,3.337815,3.696186,4.121379,4.628791,5.239324
2023/24,UK,Newham,Local London,Renewable Energy,Renewable Energy General Consultancy,0.08692195,0.02811901,0.005042767,0.004537625,0.03790312,0.9067244,0.0907424,0.09501692,0.09980886,0.105196,0.1112739
2023/24,UK,Newham,Local London,Renewable Energy,Wave & Tidal,0.2623335,0.09860051,0.01834132,0.01289978,0.1657258,1.613565,0.2849599,0.3112669,0.3420756,0.3783816,0.4213873
2023/24,UK,Newham,Local London,Renewable Energy,Wind,76.89037,29.469,5.413708,4.569695,26.48308,455.2402,85.44024,95.62068,107.8239,122.5773,140.5498
2023/24,UK,Redbridge,Local London,Environmental,Air Pollution,2.382074,0.7333009,0.118724,0.1025782,0.6666776,18.89875,2.469064,2.565556,2.672798,2.792427,2.926352
2023/24,UK,Redbridge,Local London,Environmental,Contaminated Land,1.776886,0.5840643,0.1034356,0.08610535,1.743346,15.89688,1.859945,1.953041,2.057741,2.175851,2.309662
2023/24,UK,Redbridge,Local London,Environmental,Environmental Consultancy,1.745016,0.5760367,0.09721821,0.06752277,1.363706,11.91878,1.830504,1.926409,2.034569,2.15697,2.296097
2023/24,UK,Redbridge,Local London,Environmental,Environmental Monitoring,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,UK,Redbridge,Local London,Environmental,Marine Pollution Control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,UK,Redbridge,Local London,Environmental,Noise & Vibration Control,1.668451,0.5841531,0.110969,0.08392093,1.695408,9.909483,1.749604,1.840739,1.943477,2.059601,2.191397
2023/24,UK,Redbridge,Local London,Environmental,Recovery and Recycling,55.69704,18.60591,2.975645,2.373984,23.90784,385.0686,58.57646,61.81544,65.47732,69.63076,74.35945
2023/24,UK,Redbridge,Local London,Environmental,Waste Management,20.20953,6.334526,0.9839167,0.9182123,7.528775,149.435,21.07468,22.04099,23.12227,24.33645,25.70416
2023/24,UK,Redbridge,Local London,Environmental,Water & Waste Water Treatment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,UK,Redbridge,Local London,Low Carbon,Additional Energy Sources,7.678458,2.499296,0.4083115,0.3407947,2.859883,53.14,8.157778,8.703237,9.32689,10.04342,10.8708
2023/24,UK,Redbridge,Local London,Low Carbon,Alternative Fuel Vehicle,31.6848,10.8677,1.96953,1.793766,12.53928,212.9875,34.24757,37.21407,40.67454,44.71759,49.48898
2023/24,UK,Redbridge,Local London,Low Carbon,Alternative Fuels,50.05066,17.65331,2.899153,2.486314,20.49348,448.8659,54.15516,58.92247,64.48847,71.01912,78.74784
2023/24,UK,Redbridge,Local London,Low Carbon,Building Technologies,51.69096,18.53698,3.294165,2.637667,21.84488,366.6786,56.42458,61.96765,68.48617,76.19958,85.39624
2023/24,UK,Redbridge,Local London,Low Carbon,Carbon Capture & Storage,2.261038,0.7882554,0.1344974,0.124878,1.295591,19.72941,2.377299,2.507993,2.65561,2.823066,3.013972
2023/24,UK,Redbridge,Local London,Low Carbon,Carbon Finance,14.54544,5.85679,0.9234186,1.054373,4.706459,78.83706,16.46203,18.7813,21.60367,25.08378,29.42871
2023/24,UK,Redbridge,Local London,Low Carbon,Energy Management,7.13526,2.372173,0.4048675,0.33864,3.598363,46.63955,7.509467,7.931578,8.409296,8.951995,9.570532
2023/24,UK,Redbridge,Local London,Low Carbon,Nuclear Power,7.023137,2.361363,0.3971264,0.3750358,3.069105,71.08465,7.400978,7.827292,8.309687,8.858372,9.485017
2023/24,UK,Redbridge,Local London,Renewable Energy,Biomass,21.70747,8.203443,1.451847,1.182421,9.157678,176.0809,23.32351,25.18568,27.33951,29.84609,32.77492
2023/24,UK,Redbridge,Local London,Renewable Energy,Geothermal,56.28252,20.54241,3.477832,3.349003,16.69746,326.5259,60.98809,66.45096,72.81778,80.29661,89.12119
2023/24,UK,Redbridge,Local London,Renewable Energy,Hydro,5.535784,1.838988,0.3045492,0.254944,3.308098,43.28095,5.833671,6.169753,6.550543,6.983341,7.477313
2023/24,UK,Redbridge,Local London,Renewable Energy,Photovoltaic,38.82631,14.60804,2.611147,2.093679,10.69141,250.2678,42.66616,47.19073,52.55507,58.9427,66.63343
2023/24,UK,Redbridge,Local London,Renewable Energy,Renewable Energy General Consultancy,1.054573,0.3543418,0.05207751,0.04955873,0.4242295,10.2476,1.101583,1.154154,1.213032,1.279162,1.353966
